AlumniID,FirstName,LastName,Email,Gender,Country,City,Department,GraduationYear,EmploymentStatus,Occupation,DonationAmount,EventParticipationCount,Mentorship,Feedback,LastEngagementDate
ALU1252,Jeffrey,Thomas,abigail.benitez@company.com,Male,Canada,Roblesville,Computer Science,2020,Employed,IT Support Specialist,0,7,Yes,1,6/28/2024
ALU1253,Emily,Guerrero,james.bailey@outlook.com,Female,United Kingdom,Myersstad,Arts,2020,Employed,Multimedia Specialist,0,9,Yes,4,7/27/2025
ALU1254,Ryan,Williams,danielle.hubbard@outlook.com,Female,United States,Lake Madison,Arts,2022,Employed,Graphic Designer,0,6,No,5,2/23/2025
ALU1255,Lisa,Miller,thomas.sullivan@company.com,Male,United States,Tiffanychester,Engineering,2024,Unemployed,Mechanical Engineer,0,1,Yes,3,1/1/2025
ALU1256,Charles,Gordon,austin.hayden@yahoo.com,Female,Ghana,Kurtview,Nursing,2023,Student,Nurse Practitioner,0,7,Yes,3,9/1/2025
ALU1257,Chelsea,Kennedy,kevin.chang@company.com,Female,United Kingdom,Port Amy,Business,2025,Unemployed,Marketing Specialist,0,2,No,4,4/10/2025
ALU1258,Stephanie,Riley,aaron.petersen@company.com,Male,Ghana,Graytown,Computer Science,2021,Employed,IT Support Specialist,0,6,No,5,10/30/2024
ALU1259,Marvin,Jones,jenna.love@yahoo.com,Male,United Kingdom,Zimmermanberg,Engineering,2025,Self-Employed,Civil Engineer,1142.73,6,No,1,2/20/2024
ALU1260,Barry,Hughes,ashley.moses@company.com,Male,United Kingdom,Wyattton,Engineering,2025,Unemployed,Automation Engineer,0,0,Yes,5,5/4/2024
ALU1261,Sheri,Padilla,tiffany.bryant@yahoo.com,Male,United Kingdom,Port Shelly,Engineering,2023,Self-Employed,Civil Engineer,0,1,No,1,6/9/2025
ALU1262,Christopher,Aguirre,ryan.jackson@outlook.com,Female,Australia,Mayfurt,Engineering,2021,Self-Employed,Mechanical Engineer,3348.46,9,No,3,4/14/2024
ALU1263,Brandon,Martinez,jackie.contreras@gmail.com,Male,United States,North Ryanborough,Nursing,2024,Unemployed,Registered Nurse,507.75,6,No,5,11/30/2023
ALU1264,Robert,Davis,dana.herrera@yahoo.com,Male,United Kingdom,North Kimberly,Education,2021,Unemployed,Academic Advisor,3360.83,7,No,1,2/22/2025
ALU1265,Natalie,Nguyen,shannon.rice@yahoo.com,Male,Australia,New Lisaburgh,Nursing,2022,Student,Clinical Assistant,0,1,Yes,1,12/24/2023
ALU1266,Christopher,Nguyen,james.hunter@company.com,Female,Australia,Lewiston,Business,2024,Employed,Business Analyst,1381.17,10,No,4,12/30/2023
ALU1267,Michael,Meyer,michael.lawrence@company.com,Male,Ghana,Williamsmouth,Arts,2024,Student,Multimedia Specialist,2445.46,3,Yes,2,11/1/2023
ALU1268,Pamela,Fischer,thomas.roberts@yahoo.com,Female,United States,Dustinmouth,Education,2024,Student,Curriculum Developer,0,0,No,3,8/27/2024
ALU1269,Laura,Page,kenneth.stout@yahoo.com,Female,United Kingdom,Petersontown,Education,2023,Employed,Teacher,0,7,Yes,3,3/13/2024
ALU1270,Candice,Salinas,aaron.macias@outlook.com,Female,United Kingdom,Briannachester,Nursing,2023,Employed,Clinical Assistant,0,9,Yes,4,8/30/2025
ALU1271,Bryan,Brown,candice.ingram@company.com,Male,Canada,North Angelhaven,Engineering,2023,Employed,Automation Engineer,0,9,Yes,2,9/29/2024
ALU1272,Jerry,Davenport,brandi.perkins@outlook.com,Female,Australia,Johnstad,Computer Science,2021,Employed,IT Support Specialist,0,2,Yes,4,8/3/2024
ALU1273,Amanda,Wu,dorothy.brown@yahoo.com,Male,Canada,East Craighaven,Business,2025,Unemployed,Marketing Specialist,0,0,Yes,3,8/8/2024
ALU1274,Alex,Johnson,heather.gomez@outlook.com,Female,United States,North Audrey,Arts,2025,Self-Employed,Graphic Designer,0,10,No,3,1/13/2025
ALU1275,Larry,Harrison,heather.jones@gmail.com,Female,Australia,Villanuevachester,Education,2020,Unemployed,Academic Advisor,0,3,No,3,10/29/2024
ALU1276,Tiffany,Russell,james.burgess@company.com,Female,United Kingdom,West Nancyshire,Engineering,2025,Self-Employed,Mechanical Engineer,2061.11,5,Yes,2,12/22/2024
ALU1277,Olivia,Jackson,linda.dawson@yahoo.com,Male,Ghana,South Sean,Engineering,2024,Student,Civil Engineer,3319.53,2,No,5,5/27/2024
ALU1278,Stacy,Crawford,jason.arias@yahoo.com,Female,United States,Hannahtown,Computer Science,2023,Employed,Software Engineer,0,8,No,2,4/29/2025
ALU1279,Ricky,Price,donna.wilson@yahoo.com,Female,Ghana,Amyport,Computer Science,2020,Employed,IT Support Specialist,2724.35,4,Yes,2,11/22/2023
ALU1280,Robert,Johnson,john.leon@yahoo.com,Female,United Kingdom,East Dianehaven,Engineering,2025,Unemployed,Mechanical Engineer,0,9,No,3,3/22/2024
ALU1281,Eric,Small,amber.rodriguez@company.com,Female,Canada,Stephenmouth,Nursing,2023,Employed,Clinical Assistant,0,4,No,4,7/22/2025
ALU1282,Nicole,Harris,debbie.ruiz@gmail.com,Male,Australia,North Jenniferport,Business,2021,Unemployed,Marketing Specialist,0,0,Yes,3,4/30/2025
ALU1283,Michael,Bryant,debbie.ortiz@gmail.com,Male,United Kingdom,Allenbury,Nursing,2021,Employed,Nurse Practitioner,2160.57,1,Yes,3,12/9/2023
ALU1284,Amanda,Whitehead,lisa.shah@yahoo.com,Male,Canada,Simmonsburgh,Engineering,2025,Self-Employed,Automation Engineer,0,10,Yes,5,1/10/2024
ALU1285,Jill,Obrien,miranda.jordan@outlook.com,Male,United Kingdom,Rushhaven,Engineering,2021,Employed,Civil Engineer,0,9,No,5,9/14/2024
ALU1286,Charles,Montoya,rebecca.ramirez@company.com,Female,Canada,Tannerbury,Engineering,2021,Unemployed,Automation Engineer,0,4,No,5,3/2/2024
ALU1287,Kent,Meyer,randall.daniels@outlook.com,Female,Canada,South Marcuschester,Business,2024,Student,Marketing Specialist,3540.61,8,No,2,2/3/2025
ALU1288,Larry,Lutz,robert.anderson@gmail.com,Male,Australia,Josephtown,Engineering,2020,Self-Employed,Automation Engineer,0,2,Yes,1,5/25/2024
ALU1289,Robert,Aguilar,shawn.brooks@gmail.com,Female,Australia,Robertmouth,Engineering,2024,Student,Civil Engineer,1075.77,8,Yes,2,1/15/2024
ALU1290,Matthew,Brown,rebecca.brown@yahoo.com,Male,Ghana,West Jeremyside,Education,2023,Unemployed,Teacher,0,5,No,3,4/8/2025
ALU1291,Kristin,Williams,monica.clark@gmail.com,Male,Australia,Nelsonview,Computer Science,2024,Employed,Software Engineer,0,1,No,4,11/12/2023
ALU1292,Catherine,Molina,melissa.jones@yahoo.com,Female,United States,Lewisside,Nursing,2025,Unemployed,Clinical Assistant,1402.72,8,No,5,6/24/2024
ALU1293,Sara,Fields,rodney.pollard@yahoo.com,Male,Canada,Brianview,Computer Science,2025,Self-Employed,IT Support Specialist,0,3,Yes,1,5/25/2025
ALU1294,John,Burton,larry.king@company.com,Female,Ghana,Seanfurt,Education,2025,Employed,Curriculum Developer,1841.52,1,Yes,1,10/10/2025
ALU1295,Matthew,Boyle,brandon.taylor@gmail.com,Female,Ghana,Lake Kelseyton,Education,2022,Self-Employed,Curriculum Developer,2460.52,1,Yes,1,9/30/2024
ALU1296,Andrea,Munoz,melissa.fitzgerald@outlook.com,Female,Canada,Jasonton,Education,2021,Student,Academic Advisor,1472.55,0,No,2,8/7/2025
ALU1297,Jonathan,Shepherd,kelly.goodman@outlook.com,Female,United States,West Brianland,Computer Science,2024,Employed,IT Support Specialist,2030.08,8,No,4,4/16/2025
ALU1298,Donna,Patterson,julie.cook@yahoo.com,Female,United States,Wilsonhaven,Nursing,2023,Self-Employed,Registered Nurse,0,10,No,1,8/13/2024
ALU1299,Benjamin,Smith,nicolas.sherman@outlook.com,Male,United Kingdom,Chloeport,Computer Science,2024,Student,IT Support Specialist,0,10,Yes,5,8/23/2024
ALU1300,Timothy,Medina,charles.wallace@gmail.com,Female,United States,South Melissaland,Arts,2020,Student,Art Coordinator,0,6,No,2,8/29/2025
ALU1301,Julia,Russell,eric.coleman@yahoo.com,Male,Australia,North Nichole,Arts,2024,Self-Employed,Graphic Designer,3925.08,2,Yes,2,10/27/2023
ALU1302,Allen,Gilbert,douglas.morris@outlook.com,Male,United States,Catherinetown,Engineering,2022,Unemployed,Mechanical Engineer,4045.2,9,Yes,1,9/30/2025
ALU1303,Margaret,Garcia,john.white@yahoo.com,Male,United Kingdom,Douglasview,Nursing,2021,Unemployed,Registered Nurse,0,3,No,1,9/4/2024
ALU1304,Charles,Davies,paula.mayo@outlook.com,Male,Australia,Mcguiremouth,Computer Science,2025,Unemployed,Data Analyst,0,6,No,4,6/14/2025
ALU1305,Kayla,Jones,vincent.mccarty@outlook.com,Female,Canada,Port Brittney,Engineering,2020,Student,Mechanical Engineer,0,4,Yes,4,1/19/2025
ALU1306,Mariah,Randolph,patricia.giles@gmail.com,Male,Canada,Chadfurt,Engineering,2020,Employed,Civil Engineer,2188.26,10,Yes,4,10/15/2025
ALU1307,Keith,Kramer,marissa.lewis@yahoo.com,Female,United States,East Kathy,Engineering,2020,Student,Automation Engineer,0,6,Yes,5,12/26/2023
ALU1308,Michael,Pham,christy.harris@yahoo.com,Male,United States,Saundersport,Computer Science,2025,Student,Software Engineer,0,8,No,2,11/11/2023
ALU1309,Diane,Lowery,heather.young@yahoo.com,Male,Ghana,Port Anthonyberg,Arts,2022,Student,Graphic Designer,0,5,Yes,1,8/13/2025
ALU1310,Chelsea,Buckley,jose.wallace@outlook.com,Male,Australia,Pachecofurt,Nursing,2023,Student,Registered Nurse,0,6,No,2,12/24/2024
ALU1311,Daniel,Brown,roberto.thompson@company.com,Male,Ghana,New Thomasmouth,Education,2022,Unemployed,Academic Advisor,1958.07,5,No,1,10/2/2024
ALU1312,Charles,Mckee,bonnie.allen@yahoo.com,Male,United States,Reeveshaven,Business,2024,Unemployed,Marketing Specialist,2715.09,5,No,4,11/21/2023
ALU1313,Charlotte,Turner,lisa.martin@gmail.com,Male,Australia,East Elizabethfort,Nursing,2024,Employed,Registered Nurse,0,4,Yes,2,1/16/2024
ALU1314,Krystal,Jackson,don.bishop@company.com,Female,Canada,Boydfurt,Engineering,2021,Unemployed,Mechanical Engineer,0,2,Yes,2,12/6/2024
ALU1315,Johnny,Brown,tammy.johnson@gmail.com,Female,Ghana,Lake John,Education,2024,Self-Employed,Curriculum Developer,0,3,Yes,3,5/20/2024
ALU1316,Lisa,Smith,christopher.lamb@gmail.com,Male,United States,Lake Kennethport,Computer Science,2020,Student,Data Analyst,0,8,No,3,8/7/2024
ALU1317,Amanda,Mccall,roberto.king@gmail.com,Female,United States,East Deanna,Computer Science,2022,Unemployed,Data Analyst,0,1,No,3,10/20/2025
ALU1318,Christina,Morrison,kevin.hudson@company.com,Male,Canada,Newmanchester,Business,2020,Self-Employed,HR Coordinator,0,2,Yes,5,10/30/2024
ALU1319,Stephanie,Jones,michael.perez@yahoo.com,Female,Ghana,Angelaside,Nursing,2024,Self-Employed,Nurse Practitioner,0,7,No,5,5/4/2024
ALU1320,Patricia,James,antonio.mcdaniel@outlook.com,Female,Canada,Jeremiahshire,Business,2025,Self-Employed,Business Analyst,0,9,Yes,3,5/13/2025
ALU1321,Donna,Harris,herbert.green@gmail.com,Male,Australia,Amberfort,Arts,2022,Self-Employed,Multimedia Specialist,3408.42,5,No,1,8/1/2024
ALU1322,Cindy,Watts,katherine.stephens@company.com,Male,Ghana,Gallaghershire,Nursing,2022,Student,Clinical Assistant,0,10,No,5,8/18/2025
ALU1323,Jared,Dominguez,juan.bonilla@company.com,Male,Ghana,North Chelsea,Computer Science,2020,Unemployed,IT Support Specialist,4802.93,3,No,3,6/24/2024
ALU1324,Jonathan,Luna,larry.combs@company.com,Male,United States,Molinaside,Nursing,2025,Self-Employed,Clinical Assistant,4982.08,3,Yes,4,9/16/2024
ALU1325,Cassandra,Hicks,thomas.fox@outlook.com,Male,United Kingdom,Port Deanna,Nursing,2024,Unemployed,Registered Nurse,0,10,No,4,5/5/2024
ALU1326,Jamie,Kennedy,nicole.wagner@company.com,Female,Ghana,Padillaside,Computer Science,2021,Employed,Software Engineer,4011.42,9,No,5,7/26/2025
ALU1327,Robin,Hanson,rebecca.robinson@outlook.com,Female,Australia,North Danaborough,Business,2021,Student,Marketing Specialist,4899.8,2,No,5,2/22/2025
ALU1328,William,Murray,christina.lopez@yahoo.com,Male,Ghana,East Davidmouth,Computer Science,2024,Unemployed,IT Support Specialist,0,3,Yes,1,10/23/2025
ALU1329,Amy,Morgan,jeffrey.acosta@yahoo.com,Female,United Kingdom,Georgeview,Business,2020,Self-Employed,HR Coordinator,0,3,No,4,11/11/2023
ALU1330,Kayla,Mcdaniel,michael.scott@gmail.com,Male,Ghana,Port Brendastad,Education,2021,Employed,Curriculum Developer,0,3,No,5,2/26/2024
ALU1331,Vickie,Velasquez,cindy.reed@gmail.com,Male,United States,West Sallyland,Arts,2025,Employed,Multimedia Specialist,0,1,Yes,1,11/10/2024
ALU1332,Kathleen,Evans,brandon.duncan@yahoo.com,Male,Ghana,Chenberg,Education,2022,Student,Academic Advisor,0,1,Yes,3,8/23/2025
ALU1333,Brittany,Long,brittany.blair@gmail.com,Male,Ghana,Lake Karen,Arts,2021,Self-Employed,Multimedia Specialist,0,8,No,4,5/13/2025
ALU1334,Kelly,Brown,amanda.anderson@yahoo.com,Male,Canada,Port Adrienne,Arts,2025,Self-Employed,Graphic Designer,0,1,Yes,2,2/11/2024
ALU1335,Jonathan,Clark,nancy.boyer@gmail.com,Male,United Kingdom,Lake Christopher,Business,2020,Student,Business Analyst,0,7,Yes,4,7/22/2025
ALU1336,Louis,Bishop,donna.howell@outlook.com,Female,United States,East Donna,Business,2023,Unemployed,Marketing Specialist,0,4,Yes,4,3/10/2024
ALU1337,Elizabeth,Wagner,jessica.anderson@company.com,Female,Canada,Williamschester,Business,2022,Employed,HR Coordinator,390.97,1,Yes,1,11/14/2024
ALU1338,Cynthia,Davis,catherine.barnett@company.com,Male,Canada,Jasontown,Computer Science,2025,Student,Data Analyst,0,8,No,5,2/20/2025
ALU1339,Jennifer,Vang,thomas.rangel@company.com,Female,Canada,South Caleb,Education,2024,Self-Employed,Academic Advisor,0,6,No,3,7/20/2024
ALU1340,Jessica,Gutierrez,linda.rose@outlook.com,Male,Canada,Stephaniefort,Computer Science,2022,Student,Software Engineer,1855.28,10,Yes,4,6/14/2024
ALU1341,Leah,Lewis,amber.carroll@company.com,Male,Canada,Lake Madelinebury,Engineering,2020,Student,Civil Engineer,2717.39,6,Yes,5,6/14/2025
ALU1342,Julia,Cohen,timothy.hayes@outlook.com,Male,Ghana,Dominguezville,Nursing,2023,Employed,Nurse Practitioner,0,6,Yes,2,12/29/2023
ALU1343,Jaime,Zamora,tyler.green@outlook.com,Male,Canada,East Elizabethberg,Engineering,2020,Employed,Mechanical Engineer,0,0,No,2,4/16/2025
ALU1344,Kyle,Ponce,randy.parker@outlook.com,Female,Australia,Port Walterchester,Computer Science,2023,Self-Employed,IT Support Specialist,0,4,Yes,5,10/27/2023
ALU1345,Brian,Harris,matthew.lee@gmail.com,Male,United Kingdom,Lake Laurenville,Engineering,2023,Employed,Automation Engineer,0,10,Yes,2,7/6/2024
ALU1346,Lawrence,Miller,andrea.chan@gmail.com,Male,Ghana,Jessestad,Engineering,2021,Student,Civil Engineer,0,2,No,4,6/4/2025
ALU1347,Christina,Williams,bobby.king@gmail.com,Male,Ghana,New Michaelview,Nursing,2020,Student,Registered Nurse,0,4,No,5,4/1/2025
ALU1348,Frank,Norton,angie.barnes@company.com,Female,Ghana,East Michele,Arts,2020,Student,Multimedia Specialist,2193.39,3,Yes,1,5/24/2024
ALU1349,Kathleen,Simmons,christopher.simmons@company.com,Male,United Kingdom,East Timothyburgh,Engineering,2022,Employed,Mechanical Engineer,1854.39,8,Yes,2,10/20/2024
ALU1350,Alexandria,Peck,david.padilla@outlook.com,Female,United Kingdom,East Crystal,Nursing,2023,Employed,Clinical Assistant,0,2,Yes,1,1/16/2025
ALU1351,Drew,Pacheco,jennifer.lambert@outlook.com,Male,Australia,Ricardoshire,Engineering,2025,Employed,Mechanical Engineer,710.3,1,Yes,4,10/12/2024
ALU1352,Ashley,Evans,adam.watson@company.com,Female,United Kingdom,South Ashleyland,Arts,2020,Self-Employed,Art Coordinator,0,0,No,1,9/25/2025
ALU1353,Ashley,Ayala,andre.boyd@gmail.com,Female,United States,Port Brendaport,Nursing,2020,Employed,Nurse Practitioner,0,5,No,2,6/26/2024
ALU1354,Kristina,Crawford,christian.walker@yahoo.com,Male,Australia,Clarkfort,Arts,2023,Employed,Graphic Designer,0,0,Yes,2,8/1/2025
ALU1355,Brenda,Love,jonathan.alvarez@outlook.com,Female,Ghana,South Daisy,Arts,2021,Unemployed,Multimedia Specialist,0,10,Yes,5,3/10/2025
ALU1356,Ashley,Ortiz,kim.adams@gmail.com,Female,Ghana,East Benjamin,Education,2021,Unemployed,Academic Advisor,0,9,No,4,5/5/2025
ALU1357,Michelle,Henderson,tiffany.morgan@gmail.com,Male,Canada,South Rachelview,Computer Science,2021,Self-Employed,Software Engineer,0,9,No,2,11/29/2023
ALU1358,Linda,Pitts,stephanie.smith@outlook.com,Male,Australia,Gonzalezmouth,Arts,2020,Self-Employed,Multimedia Specialist,0,2,Yes,2,12/8/2023
ALU1359,Rachel,Harper,christine.foster@outlook.com,Male,Australia,Thomaschester,Business,2023,Unemployed,Marketing Specialist,3169.34,7,Yes,1,6/23/2024
ALU1360,Taylor,Young,brian.smith@outlook.com,Male,Ghana,Watsontown,Engineering,2024,Unemployed,Automation Engineer,0,3,Yes,3,10/1/2025
ALU1361,Courtney,Rios,maureen.johnson@gmail.com,Male,Canada,New Deanna,Engineering,2022,Unemployed,Automation Engineer,3258.09,2,Yes,5,1/6/2024
ALU1362,Brenda,Wolf,jason.daniels@company.com,Male,United States,New William,Computer Science,2021,Unemployed,Data Analyst,0,8,No,5,4/9/2024
ALU1363,David,Allen,kevin.acosta@company.com,Male,Ghana,West Shawn,Nursing,2023,Self-Employed,Clinical Assistant,3567.73,9,No,4,4/27/2024
ALU1364,Duane,Hunter,mary.greene@outlook.com,Female,United States,New Seanbury,Engineering,2025,Unemployed,Civil Engineer,0,3,No,5,7/25/2025
ALU1365,Luis,Green,elizabeth.wade@gmail.com,Male,Australia,South Susan,Computer Science,2022,Employed,Data Analyst,0,6,Yes,2,7/28/2025
ALU1366,Brenda,Martinez,james.williams@company.com,Male,Ghana,Vegamouth,Engineering,2022,Self-Employed,Automation Engineer,0,5,No,4,10/13/2024
ALU1367,Steven,Williamson,adam.rivera@gmail.com,Female,United Kingdom,Shellyport,Education,2023,Unemployed,Academic Advisor,3836.81,8,No,5,4/2/2024
ALU1368,Janice,Miller,jimmy.lynch@yahoo.com,Female,United Kingdom,South Johnmouth,Nursing,2024,Employed,Nurse Practitioner,0,2,No,2,12/30/2023
ALU1369,Mark,Nichols,leslie.lewis@company.com,Female,Canada,Jacksonfurt,Nursing,2020,Employed,Nurse Practitioner,0,4,Yes,3,2/26/2024
ALU1370,Andre,Hampton,denise.massey@gmail.com,Male,Canada,East Johnside,Business,2023,Self-Employed,HR Coordinator,0,0,No,5,3/30/2025
ALU1371,Eric,Wright,joseph.dyer@gmail.com,Female,Canada,Juliefort,Nursing,2024,Student,Clinical Assistant,534.14,3,No,2,3/9/2024
ALU1372,Jennifer,Thompson,elizabeth.hopkins@yahoo.com,Male,Canada,West Suzanne,Education,2023,Employed,Curriculum Developer,0,3,No,4,2/2/2025
ALU1373,Brent,Simon,gina.hooper@gmail.com,Female,Ghana,South Amy,Nursing,2023,Unemployed,Nurse Practitioner,1422,10,Yes,4,10/25/2024
ALU1374,Kristin,Stevens,johnathan.williams@company.com,Female,Australia,Justinfort,Education,2024,Student,Teacher,0,10,Yes,2,10/15/2025
ALU1375,Troy,Casey,ryan.moody@gmail.com,Male,Australia,Hammondfurt,Computer Science,2020,Employed,IT Support Specialist,0,1,Yes,4,4/14/2024
ALU1376,Michelle,Warner,kevin.green@outlook.com,Male,United States,West Brittany,Engineering,2024,Student,Civil Engineer,0,9,No,4,6/29/2025
ALU1377,Mary,Fleming,christina.williams@gmail.com,Male,Canada,Robertland,Arts,2024,Employed,Multimedia Specialist,4247.61,3,Yes,1,11/23/2023
ALU1378,Logan,Morgan,charles.liu@gmail.com,Female,United States,South Jamie,Nursing,2022,Self-Employed,Clinical Assistant,0,2,No,2,9/14/2025
ALU1379,Patricia,Miller,william.jackson@outlook.com,Male,United Kingdom,East Jose,Computer Science,2020,Self-Employed,Data Analyst,3878.15,6,No,4,9/17/2024
ALU1380,Mason,Stewart,nathan.butler@company.com,Female,Australia,Ariasfurt,Business,2022,Unemployed,Marketing Specialist,0,6,No,3,2/5/2024
ALU1381,Barbara,Williams,wendy.hudson@yahoo.com,Female,Ghana,North Jaclyn,Education,2024,Student,Academic Advisor,0,8,Yes,5,7/2/2025
ALU1382,Ryan,Martinez,joseph.garza@yahoo.com,Female,United Kingdom,Griffinton,Business,2020,Self-Employed,Business Analyst,3903.18,3,No,3,10/12/2025
ALU1383,Wayne,Romero,stephanie.smith@outlook.com,Male,United Kingdom,Mayville,Arts,2022,Employed,Multimedia Specialist,0,9,No,5,12/13/2024
ALU1384,Mason,York,derrick.stewart@company.com,Male,Australia,New Margaretbury,Nursing,2020,Unemployed,Registered Nurse,0,2,Yes,1,1/15/2024
ALU1385,Philip,Williams,jared.campbell@gmail.com,Female,United States,Lake Sarah,Business,2020,Student,Marketing Specialist,0,9,No,4,11/11/2023
ALU1386,Riley,Brown,phillip.williams@yahoo.com,Female,Canada,Hicksshire,Arts,2022,Student,Multimedia Specialist,0,2,No,2,2/13/2025
ALU1387,Brandon,Allen,maria.montes@outlook.com,Male,Ghana,Kristinaview,Education,2022,Self-Employed,Teacher,4582.2,3,Yes,4,4/17/2025
ALU1388,Tom,Morris,nicole.smith@gmail.com,Female,United States,New Johnville,Arts,2025,Student,Graphic Designer,0,1,Yes,5,8/12/2025
ALU1389,Joseph,Hardy,crystal.martin@gmail.com,Male,United Kingdom,West Codyshire,Business,2020,Self-Employed,HR Coordinator,0,5,No,1,5/12/2024
ALU1390,Christopher,Johnson,debra.allen@yahoo.com,Male,United Kingdom,East Joseport,Engineering,2024,Self-Employed,Mechanical Engineer,0,0,Yes,1,1/30/2024
ALU1391,Jack,Berry,stacy.hill@yahoo.com,Male,Canada,Blackwellfort,Education,2023,Self-Employed,Academic Advisor,0,0,No,3,9/26/2025
ALU1392,Hayden,Grant,brianna.rogers@yahoo.com,Male,Ghana,Hernandezshire,Arts,2024,Employed,Art Coordinator,0,2,No,4,6/22/2024
ALU1393,Kimberly,Long,ryan.jordan@company.com,Male,Ghana,Danielmouth,Computer Science,2024,Unemployed,IT Support Specialist,0,10,Yes,2,6/30/2024
ALU1394,Shannon,Skinner,javier.thompson@outlook.com,Male,United Kingdom,Lake Jessechester,Business,2021,Student,Business Analyst,0,8,Yes,4,3/22/2024
ALU1395,Jason,Serrano,elizabeth.meyer@yahoo.com,Female,Canada,West Brucemouth,Arts,2021,Unemployed,Graphic Designer,0,2,Yes,2,4/11/2024
